TIMESTAMP,NEE_VUT_REF,NEE_VUT_REF_QC,GPP_NT_VUT_REF
20080811,-5.79703,0.958333,11.6299
20080812,-5.25834,0.916667,10.8793
20080813,-4.39367,1,9.90366
20080814,-3.1707,1,8.79346
20080815,-3.7588,0.958333,8.90249
20080816,-5.07284,0.958333,9.90174
20080817,-4.5286,1,9.62467
20080818,-3.84486,1,8.75504
20080819,-3.58126,1,8.63426
20080820,-3.25609,1,8.80476
20080821,-3.04975,0.958333,9.52801
20080822,1.08401,1,5.72591
20080823,-0.963024,1,8.37063
20080824,-5.41872,0.958333,12.402
20080825,-4.52299,0.916667,11.5764
20080826,-3.75326,0.916667,10.7609
20080827,-3.52246,0.916667,10.2652
20080828,-0.710165,0.916667,7.30935
20080829,-3.98503,0.958333,10.2378
20080830,-3.88802,1,9.93767
20080831,-3.32384,0.75,9.11057
20080901,-2.85787,0.791667,8.54087
20080902,-2.31716,0.958333,8.0325
20080903,-3.55205,1,8.64686
20080904,-0.94351,1,5.35577
20080905,-4.20808,1,8.43268
20080906,-4.18072,1,8.48383
20080907,-5.73065,1,9.92408
20080908,-4.89621,1,8.97408
20080909,-4.9917,0.958333,8.96784
20080910,-4.8768,1,8.86933
20080911,-3.01609,0.958333,7.27856
20080912,-1.99208,0.958333,6.43981
20080913,1.2052,1,3.36377
20080914,3.37508,1,1.13983
20080915,-3.34098,0.958333,7.3748
20080916,-4.25066,1,8.4796
20080917,-2.66316,1,6.89521
20080918,-3.01857,0.958333,7.02885
20080919,-3.69473,1,8.08224
20080920,-2.67129,1,7.12447
20080921,-3.94287,0.958333,7.9125
20080922,-2.75586,0.958333,7.18222
20080923,-3.17375,0.958333,7.93001
20080924,-2.60632,1,7.25287
20080925,-3.74853,0.958333,8.13548
20080926,-2.64199,0.958333,7.30822
20080927,-2.73901,0.791667,7.18965
20080928,-1.41512,0.958333,5.53977
20080929,-0.0769128,0.708333,4.02134
20080930,-1.564,1,5.47411
20081001,-0.840297,1,4.50297
20081002,-2.0382,1,5.5559
20081003,-1.36026,1,4.71519
20081004,-1.59801,1,4.88198
20081005,-0.850437,1,4.07708
20081006,-1.04664,1,4.23147
20081007,-0.869073,1,4.06851
20081008,2.56688,1,0.866106
20081009,0.573551,1,3.16264
20081010,-0.164617,1,4.01555
20081011,1.01669,1,3.13427
20081012,1.59109,1,2.94758
20081013,3.7769,1,1.47808
20081014,2.13299,1,2.30812
20081015,2.76436,1,1.53574
20081016,1.59701,1,2.31478
20081017,1.45443,1,2.03243
20081018,1.37768,1,1.96531
20081019,2.14449,1,1.16507
20081020,2.55643,1,0.612929
20081021,1.13018,1,1.61136
20081022,0.849763,1,1.84731
20081023,0.714213,1,1.914
20081024,1.63189,1,0.849191
20081025,2.1651,1,0.490777
20081026,2.03354,1,0.438738
20081027,1.59684,1,0.715026
20081028,1.54349,1,0.530434
20081029,1.44348,1,0.458178
20081030,1.00246,1,1.13963
20081031,1.6601,1,0.654578
20081101,1.18801,1,0.889722
20081102,0.926693,1,1.19648
20081103,1.48756,0.958333,0.633472
20081104,2.50255,1,0.0843417
20081105,2.27289,1,0.273453
20081106,1.39423,1,0.88097
20081107,1.7645,1,0.558462
20081108,1.45867,1,0.462552
20081109,1.25634,1,0.44592
20081110,1.03807,1,0.564116
20081111,0.942404,1,0.581443
20081112,0.952421,1,0.588957
20081113,1.42714,1,0.287129
20081114,1.38771,1,0.283787
20081115,1.09613,1,0.436538
20081116,1.04983,1,0.364719
20081117,1.38087,1,-0.0686882
20081118,1.19711,1,0.0131919
20081119,1.03904,1,0.195358
20081120,1.15503,1,0.0193296
20081121,0.925271,1,0.0966655
20081122,1.18443,1,-0.126552
20081123,1.12044,1,0.0541877
20081124,1.16945,1,0.0422663
20081125,1.2458,1,-0.046045
20081126,0.766418,1,0.460248
20081127,0.85843,1,0.281332
20081128,0.866238,1,0.210177
20081129,0.780165,1,0.279909
20081130,0.867463,1,0.150652
20081201,0.923367,1,-0.00848301
20081202,0.856689,1,0.0196016
20081203,0.785017,1,0.154195
20081204,0.810867,1,0.0591633
20081205,0.786509,1,0.0377917
20081206,0.978219,1,-0.108428
20081207,0.963447,1,-0.184527
20081208,0.715708,1,0.162214
20081209,0.846286,1,0.123501
20081210,0.838515,1,-0.0320139
20081211,0.810786,1,0.180262
20081212,0.757747,1,0.0649087
20081213,0.663495,1,0.410085
20081214,0.883007,1,0.375857
20081215,1.30897,1,-0.289931
20081216,0.72098,1,0.151297
20081217,0.704266,1,0.239673
20081218,0.584544,1,0.323577
20081219,0.722822,1,0.0587418
20081220,0.679742,0.833333,-0.0293715
20081221,0.840024,1,-0.157824
20081222,0.597436,1,0.0407567
20081223,0.525584,1,0.186733
20081224,0.887088,1,-0.00566464
20081225,0.816171,1,0.00759969
20081226,0.614653,1,0.343569
20081227,0.842705,1,0.501637
20081228,1.39102,1,-0.164195
20081229,1.0951,1,0.126443
20081230,0.745963,1,0.350653
20081231,0.653391,1,0.563332
20090101,0.708681,1,-0.106824
20090102,0.671359,1,-0.00730597
20090103,0.735168,1,-0.130786
20090104,0.478217,1,0.102435
20090105,1.13402,1,-0.519961
20090106,0.816694,0.958333,-0.100395
20090107,0.57717,1,0.17007
20090108,0.683588,1,0.0162522
20090109,0.808635,1,-0.101814
20090110,0.872277,1,-0.16141
20090111,0.671524,1,0.0800946
20090112,0.582955,1,0.241854
20090113,0.938964,1,-0.305524
20090114,0.689504,0.958333,-0.123531
20090115,0.689095,1,-0.177774
20090116,0.627067,1,-0.0803094
20090117,0.55128,1,0.0102973
20090118,0.574936,1,0.0175419
20090119,0.537766,1,-0.174687
20090120,0.761966,1,-0.29038
20090121,0.261155,1,0.360035
20090122,0.652521,1,0.0063603
20090123,0.756752,1,-0.138923
20090124,0.502294,1,0.00716138
20090125,0.603926,1,-0.0970914
20090126,0.720362,1,-0.14168
20090127,0.634406,1,-0.0970988
20090128,0.786711,1,-0.208138
20090129,0.666205,1,-0.0459408
20090130,0.591193,1,-0.0191314
20090131,0.413498,1,0.282859
20090201,0.984455,1,-0.147409
20090202,0.626669,1,0.0714387
20090203,0.662068,1,-0.114678
20090204,0.712883,1,-0.313125
20090205,0.62892,1,-0.0133529
20090206,0.628676,0.958333,0.158773
20090207,0.731694,1,0.23928
20090208,0.725369,1,0.157839
20090209,0.61097,0.958333,0.320054
20090210,1.02439,1,0.0580859
20090211,0.92101,1,0.154308
20090212,0.810194,1,0.145684
20090213,0.889671,1,-0.0833598
20090214,0.771613,0.958333,0.0177501
20090215,0.869378,1,-0.0869579
20090216,0.696024,1,0.0219219
20090217,0.439923,1,0.418157
20090218,0.724609,1,0.0836915
20090219,0.793254,1,-0.158759
20090220,0.66809,1,0.0739735
20090221,0.472141,1,0.201022
20090222,0.689957,1,0.0225277
20090223,0.615932,1,0.0197388
20090224,0.641509,1,0.0529421
20090225,0.634994,1,0.184446
20090226,0.574577,0.916667,0.278072
20090227,1.02186,1,-0.339886
20090228,0.602113,1,-0.0125743
20090301,0.703613,1,-0.099768
20090302,0.599959,1,-0.0377806
20090303,0.823703,1,-0.0938154
20090304,1.00752,0.833333,-0.113461
20090305,1.06049,0.916667,0.0209322
20090306,1.20209,0.916667,-0.0567818
20090307,1.01855,1,0.0849832
20090308,0.571637,1,0.454701
20090309,0.802545,0.916667,0.327549
20090310,0.667673,1,0.495672
20090311,1.28553,1,-0.345914
20090312,0.646232,1,0.116532
20090313,0.512758,1,0.400394
20090314,0.88778,1,0.266246
20090315,1.63494,1,-0.35997
20090316,1.39823,0.958333,-0.0199348
20090317,1.66053,1,-0.185574
20090318,0.932004,1,0.344881
20090319,0.953633,1,-0.00854839
20090320,0.752642,0.875,0.166563
20090321,0.701897,1,0.261358
20090322,0.71286,1,0.162791
20090323,0.568132,1,0.217919
20090324,0.44674,1,0.354562
20090325,0.488656,1,0.28996
20090326,0.704182,1,0.0321094
20090327,0.777897,1,-0.058972
20090328,0.6324,0.916667,0.117786
20090329,0.554966,1,0.235658
20090330,0.689498,1,0.0913327
20090331,-0.173532,1,0.899495
20090401,0.621702,1,0.221558
20090402,0.502761,1,0.331647
20090403,0.485282,1,0.25126
20090404,0.528634,1,0.202745
20090405,0.412054,1,0.284128
20090406,0.320369,1,0.331384
20090407,0.590898,1,0.0513615
20090408,0.524538,1,0.201456
20090409,0.584355,1,0.196626
20090410,0.605839,1,0.299407
20090411,0.582938,1,0.504623
20090412,0.584006,1,0.653699
20090413,0.663223,1,0.767175
20090414,1.0819,0.958333,0.638552
20090415,0.990834,0.958333,0.89442
20090416,1.20985,0.833333,0.774269
20090417,1.94847,0.916667,0.115422
20090418,1.15291,1,0.752246
20090419,0.686516,1,0.948816
20090420,1.31647,1,0.220593
20090421,1.06747,1,0.367315
20090422,-0.201319,1,1.62371
20090423,0.768948,0.916667,0.836669
20090424,1.2644,0.958333,0.576917
20090425,1.8337,0.958333,0.0213733
20090426,0.748079,1,1.032
20090427,2.32838,1,-0.150145
20090428,0.350325,1,1.72682
20090429,-0.0308211,1,2.25536
20090430,1.50823,0.958333,0.785513
20090501,0.956337,1,1.24867
20090502,0.805315,1,1.39075
20090503,0.703859,0.958333,1.58351
20090504,0.921711,1,1.56514
20090505,0.941826,1,1.62502
20090506,2.30945,0.916667,0.361142
20090507,1.75626,1,0.922928
20090508,1.33041,1,1.42706
20090509,0.5496,1,2.02977
20090510,0.30781,1,2.46389
20090511,0.695178,1,2.39181
20090512,1.65064,1,1.84284
20090513,2.27952,1,1.33836
20090514,1.89566,1,1.58161
20090515,1.22783,1,2.2757
20090516,1.2865,1,2.0455
20090517,-0.130626,1,3.55392
20090518,0.54789,1,3.36354
20090519,1.08629,1,2.98817
20090520,1.72091,1,3.08945
20090521,0.975486,1,3.8924
20090522,-0.587364,1,5.48733
20090523,-0.56282,1,5.32384
20090524,-0.888629,0.916667,5.41278
20090525,-0.938485,1,5.3548
20090526,0.301906,1,3.75604
20090527,2.4819,1,1.37828
20090528,1.06152,1,2.71496
20090529,-1.81727,1,5.56059
20090530,-2.22925,0.958333,5.91091
20090531,-2.09123,1,5.63819
20090601,-0.835977,1,4.51866
20090602,-2.18365,0.958333,5.9519
20090603,-2.78701,0.916667,6.53401
20090604,-2.38441,1,6.33051
20090605,-1.70335,1,5.92689
20090606,-3.69112,1,7.84351
20090607,-1.224,1,5.52155
20090608,2.87063,1,1.47224
20090609,-1.42433,1,5.99507
20090610,-3.49969,1,8.30511
20090611,-2.27182,0.916667,7.31709
20090612,-4.5545,0.875,9.73784
20090613,-3.83927,0.625,9.31781
20090614,-6.13268,0.708333,11.6857
20090615,-4.81662,0.75,10.4259
20090616,-3.96792,0.708333,9.81533
20090617,-4.6761,0.625,10.6107
20090618,-3.96371,0.833333,10.2373
20090619,-3.55607,1,9.9815
20090620,-3.94983,1,10.5284
20090621,-5.79483,1,12.3807
20090622,-5.16573,1,12.0044
20090623,-5.14949,1,12.5752
20090624,-4.84272,1,11.9827
20090625,-4.45569,0.875,11.396
20090626,-6.65524,1,13.7346
20090627,-3.95328,0.958333,10.7474
20090628,-5.56081,1,12.4605
20090629,-2.88777,1,9.42214
20090630,-2.0185,1,8.31503
20090701,-6.05097,1,12.3269
20090702,-4.93327,1,10.9945
20090703,-5.80501,1,11.5094
20090704,-6.90884,0.833333,12.3776
20090705,-6.02975,0.791667,11.1792
20090706,-6.10471,1,10.5783
20090707,-5.61676,1,9.71309
20090708,-7.108,0.958333,11.067
20090709,-5.57569,0.791667,9.58351
20090710,-6.4522,0.916667,11.0275
20090711,-7.37064,1,12.0362
20090712,-6.16357,1,11.06
20090713,-6.76233,1,12.0298
20090714,-6.4987,0.958333,12.2885
20090715,-1.462,1,7.69963
20090716,-5.79921,1,12.2064
20090717,-5.26693,0.958333,11.513
20090718,-2.55098,1,8.62682
20090719,-8.11304,1,14.3756
20090720,-5.62859,1,11.9796
20090721,-3.23289,1,10.5867
20090722,-1.7752,0.916667,8.19426
20090723,-1.89973,1,7.99936
20090724,-4.18583,1,10.3503
20090725,-4.40171,1,10.5218
20090726,-4.16173,1,10.2215
20090727,-5.81408,1,11.9704
20090728,-6.25486,1,12.1316
20090729,-6.67944,1,12.2628
20090730,-2.16562,1,7.37637
20090731,-6.5916,1,11.6426
20090801,-3.03229,1,7.86626
20090802,-6.59372,1,11.2092
20090803,-2.21275,1,6.74389
20090804,-6.73561,1,11.0125
20090805,-6.47113,0.958333,10.3911
20090806,-6.16763,0.958333,9.85594
20090807,-4.6069,0.791667,7.99147
20090808,-0.123283,1,3.28034
20090809,-3.22028,1,6.36139
20090810,-4.01562,1,7.07005
20090811,-3.38751,0.833333,6.31613
20090812,-4.96989,0.583333,8.27739
20090813,-4.29157,0.916667,7.99623
20090814,-4.23982,1,8.25149
20090815,-3.67561,1,8.17385
20090816,-3.68535,1,8.40149
20090817,-3.17609,1,8.15308
20090818,-4.99923,1,10.1454
20090819,-4.59691,1,9.95492
20090820,0.0612408,1,5.57983
20090821,-1.56709,1,7.24947
20090822,-0.13812,1,6.10887
20090823,-5.02253,0.958333,10.9989
20090824,-4.31427,1,10.4878
20090825,-0.893943,1,7.0726
20090826,-3.82768,0.958333,9.73217
20090827,-3.44138,0.875,9.43474
20090828,-3.04787,1,8.8078
20090829,2.48789,1,2.5863
20090830,-3.85189,1,8.73952
20090831,-4.10087,0.958333,9.06556
20090901,-3.68511,0.875,8.81294
20090902,-4.20109,0.833333,9.33199
20090903,-3.95388,0.875,9.05469
20090904,-3.36934,0.833333,8.552
20090905,-3.02996,0.458333,8.20568
20090906,-3.24402,0.416667,8.28159
20090907,-2.54682,0.416667,7.55417
20090908,-2.83614,0.583333,8.01624
20090909,-3.42826,0.708333,8.40826
20090910,-3.41893,0.75,8.38271
20090911,-2.94421,1,7.77022
20090912,-3.86735,0.958333,8.58396
20090913,-3.09809,0.958333,7.77392
20090914,-3.42665,0.958333,8.10349
20090915,-3.36864,1,7.88097
20090916,-3.48517,1,7.70059
20090917,-4.61804,0.875,8.76771
20090918,-3.49008,1,7.57729
20090919,-3.75633,0.916667,7.74206
20090920,-2.77406,1,6.82755
20090921,1.05094,1,3.15634
20090922,-2.15028,1,6.25311
20090923,-2.58264,1,6.65317
20090924,-2.68707,1,6.67117
20090925,-1.68128,1,5.57826
20090926,-0.0627408,0.916667,3.97386
20090927,-2.53304,1,6.46198
20090928,0.269992,1,3.51898
20090929,0.125911,1,3.4382
20090930,-1.74744,1,5.13243
20091001,-1.18907,0.875,4.51527
20091002,1.44303,1,1.7762
20091003,-0.29759,1,3.41758
20091004,0.647359,1,2.28618
20091005,-0.531331,1,3.39041
20091006,1.87285,1,0.694756
20091007,-0.0178661,1,2.38828
20091008,-0.242164,0.958333,2.48878
20091009,0.226291,1,1.84505
20091010,0.264438,1,1.65025
20091011,0.428419,1,1.42813
20091012,0.643953,1,1.14733
20091013,0.478761,1,1.29648
20091014,0.328436,1,1.4145
20091015,0.62615,1,1.05505
20091016,0.988079,1,0.644588
20091017,0.439535,0.958333,1.16388
20091018,0.582857,1,1.04161
20091019,0.943507,1,0.979758
20091020,1.04202,1,1.10681
20091021,1.80164,1,0.165445
20091022,1.3552,1,0.495598
20091023,1.70864,1,0.193766
20091024,1.42466,1,0.518325
20091025,1.1468,0.958333,0.757989
20091026,1.75971,1,0.198259
20091027,0.991544,0.958333,0.893717
20091028,1.21961,0.958333,0.603716
20091029,1.12737,1,0.602764
20091030,1.58324,1,0.358358
20091031,1.9369,1,-0.219506
20091101,1.16335,1,0.49654
20091102,1.42678,1,0.201054
20091103,1.14613,1,0.350015
20091104,1.27002,1,0.238314
20091105,1.15427,1,0.23332
20091106,1.03232,1,0.345923
20091107,1.17406,1,0.457865
20091108,1.10104,1,0.567325
20091109,1.56686,1,0.225922
20091110,0.926178,1,0.723698
20091111,0.552688,1,1.22568
20091112,0.666729,0.958333,1.1717
20091113,0.942852,1,1.0323
20091114,1.50731,1,0.515601
20091115,1.44042,1,0.321927
20091116,0.727964,0.958333,0.909524
20091117,0.828813,0.958333,0.693228
20091118,0.872413,1,0.560711
20091119,1.49728,1,-0.134032
20091120,1.28989,1,-0.0669377
20091121,1.23114,1,-0.0629152
20091122,0.879848,0.875,0.236568
20091123,0.76508,1,0.32894
20091124,1.07967,1,0.0252369
20091125,0.948695,1,0.207558
20091126,0.999476,1,0.0927855
20091127,0.775271,1,0.279058
20091128,0.895746,1,0.27535
20091129,0.986373,1,0.139429
20091130,0.955199,1,0.139644
20091201,0.613385,1,0.446703
20091202,0.898752,1,0.0911804
20091203,0.783591,1,0.0798789
20091204,0.822921,1,-0.0211537
20091205,0.837929,1,-0.0195074
20091206,0.858427,0.916667,0.00181879
20091207,0.751219,0.958333,0.128909
20091208,0.869952,1,0.0360234
20091209,1.0325,1,-0.137128
20091210,0.881258,1,-0.085048
20091211,0.738568,1,-0.0319246
20091212,0.888506,1,-0.11078
20091213,-0.0161332,1,0.6832
20091214,0.719741,1,-0.00206745
20091215,0.767499,1,-0.0761986
20091216,0.701662,1,-0.0207366
20091217,0.700756,1,-0.00514573
20091218,0.633013,0.958333,0.0908045
20091219,0.668934,1,0.0395631
20091220,0.711346,1,-0.115923
20091221,0.707495,1,-0.159347
20091222,0.592764,0.916667,-0.0853326
20091223,0.617302,1,-0.157144
20091224,0.398529,1,0.140012
20091225,0.594499,1,0.00374882
20091226,0.535863,0.958333,0.0545825
20091227,0.632052,1,-0.0203133
20091228,1.03612,1,-0.430693
20091229,0.516616,1,0.0789665
20091230,0.387219,1,0.236852
20091231,0.594921,1,0.135784
20100101,0.799653,1,-0.1688
20100102,0.742538,1,-0.312396
20100103,0.53731,1,0.06395
20100104,0.635581,1,0.0515097
20100105,0.621035,1,0.0506697
20100106,0.566841,1,0.0527883
20100107,0.622952,1,-0.0320029
20100108,0.646794,1,-0.170922
20100109,0.61126,0.958333,-0.168891
20100110,0.344842,1,0.231056
20100111,0.687373,1,-0.161366
20100112,0.484706,0.958333,-0.0583228
20100113,0.512117,1,0.102899
20100114,0.80075,1,-0.141013
20100115,0.692061,1,-0.0237201
20100116,0.564837,1,0.0977786
20100117,0.817522,1,-0.182066
20100118,0.680561,1,-0.0333763
20100119,0.712566,1,-0.15879
20100120,0.640799,0.666667,-0.157464
20100121,0.49428,1,0.0624466
20100122,0.659431,1,-0.0685008
20100123,0.537213,1,0.0698314
20100124,0.558644,1,0.117905
20100125,0.591939,1,0.0957763
20100126,0.759108,1,-0.132489
20100127,0.660817,1,-0.0762606
20100128,0.885741,1,-0.360122
20100129,0.591314,1,-0.0809316
20100130,0.552038,1,-0.0128611
20100131,0.772089,1,-0.188341
20100201,0.495443,1,0.0711849
20100202,0.606952,1,-0.0210692
20100203,0.60563,1,0.0309904
20100204,0.187184,1,0.461904
20100205,0.444141,1,0.195368
20100206,0.560607,1,-0.036592
20100207,0.471687,1,0.0791021
20100208,0.483398,1,0.0635464
20100209,0.383554,1,0.161201
20100210,0.498194,1,0.0158582
20100211,0.377834,1,0.130941
20100212,0.476123,1,0.0465683
20100213,0.569284,1,-0.075868
20100214,0.544722,1,-0.0120839
20100215,0.4845,1,0.050788
20100216,0.469565,1,0.101317
20100217,0.531574,1,0.133219
20100218,0.574413,1,0.125199
20100219,0.650057,1,0.091363
20100220,0.663121,1,0.115026
20100221,0.784101,1,-0.00991403
20100222,0.603949,1,0.108583
20100223,0.539861,1,0.155016
20100224,0.639877,1,0.00376716
20100225,0.420581,1,0.103989
20100226,0.391006,1,0.214652
20100227,0.411807,1,0.231482
20100228,0.67958,1,0.0151723
20100301,0.668544,1,0.00878723
20100302,0.713332,0.916667,-0.00168392
20100303,0.578133,1,0.197942
20100304,0.725351,1,0.0714359
20100305,0.721196,0.958333,0.130985
20100306,0.51965,1,0.445942
20100307,1.16803,1,-0.191435
20100308,1.1319,0.958333,-0.145877
20100309,0.79816,1,0.162805
20100310,0.909266,0.958333,0.0382761
20100311,0.893007,1,0.0465435
20100312,0.579408,1,0.331406
20100313,0.969528,1,0.0353219
20100314,0.939208,1,0.157387
20100315,0.889884,1,0.396808
20100316,0.769779,1,0.512362
20100317,0.640682,1,0.7032
20100318,0.543833,1,0.768657
20100319,0.921286,1,0.311072
20100320,0.779321,1,0.322688
20100321,0.967786,1,0.187066
20100322,0.803911,1,0.375173
20100323,0.603523,1,0.502911
20100324,0.574742,0.958333,0.65023
20100325,1.16947,1,-0.221881
20100326,0.740518,1,0.166216
20100327,0.90441,0.916667,0.328258
20100328,1.00038,0.916667,0.29465
20100329,0.583952,0.833333,0.803741
20100330,0.606345,0.875,1.04765
20100331,1.26976,1,0.70484
20100401,0.979285,1,1.12602
20100402,1.73004,1,0.715939
20100403,1.9312,0.958333,0.328024
20100404,1.41754,1,0.752393
20100405,0.163129,1,1.89827
20100406,0.962286,1,0.854402
20100407,0.829672,1,0.839291
20100408,0.919662,0.958333,0.421269
20100409,0.582842,1,0.688767
20100410,0.659238,1,0.74168
20100411,0.41575,1,1.22909
20100412,0.437108,1,1.27524
20100413,-0.126111,1,1.87263
20100414,0.0711062,1,1.94743
20100415,1.67535,0.958333,0.688033
20100416,1.28215,1,0.694643
20100417,0.600278,1,1.24
20100418,-0.352048,1,2.38328
20100419,-0.0117609,1,2.15723
20100420,0.124282,1,2.15583
20100421,0.0611084,1,2.01236
20100422,-0.0744104,1,2.19674
20100423,0.270011,1,2.09309
20100424,0.598656,0.958333,1.82506
20100425,0.704132,1,1.64168
20100426,0.0519066,1,2.22756
20100427,-0.0756934,1,2.15699
20100428,-0.209039,0.916667,2.41543
20100429,0.353026,0.916667,2.05381
20100430,0.16498,1,2.48687
20100501,2.03686,1,1.01642
20100502,1.08657,1,1.79548
20100503,-0.0301502,1,3.03858
20100504,-0.508398,1,3.32511
20100505,0.601556,1,2.18751
20100506,-0.317703,1,2.76928
20100507,0.918534,1,1.30466
20100508,0.654597,1,1.49092
20100509,-0.149286,1,2.40125
20100510,0.113428,1,2.37573
20100511,0.302707,1,2.2905
20100512,0.356331,0.958333,2.58196
20100513,0.99042,1,2.0858
20100514,-0.976582,1,4.42316
20100515,-0.736245,0.958333,4.46324
20100516,0.50927,0.958333,3.58485
20100517,0.335394,0.916667,3.93149
20100518,0.675505,0.708333,4.35756
20100519,0.393027,0.75,4.69645
20100520,0.580397,0.791667,4.67396
20100521,-1.30614,0.916667,6.75002
20100522,0.132995,0.958333,5.6597
20100523,-2.85645,0.791667,9.21106
20100524,-1.42392,1,8.35308
20100525,-1.75455,1,8.92431
20100526,-2.78855,1,10.0645
20100527,-4.03805,1,11.2169
20100528,-3.14318,0.958333,9.79648
20100529,-5.12165,1,11.6919
20100530,-4.61404,1,11.1216
20100531,-7.1945,0.958333,13.2109
20100601,-5.53766,0.958333,11.3076
20100602,-5.71273,0.958333,11.2993
20100603,-7.60472,0.833333,13.2844
20100604,-1.48428,0.958333,6.62706
20100605,-5.3122,1,10.2514
20100606,-2.00492,0.958333,6.85719
20100607,-6.74992,1,11.6214
20100608,-4.71972,1,9.70427
20100609,-4.48549,1,9.46141
20100610,-6.89426,1,12.1958
20100611,-4.12764,1,9.78676
20100612,-0.562672,0.916667,6.2153
20100613,-3.4624,0.833333,9.52103
20100614,-5.28696,0.875,10.8002
20100615,-1.69133,1,7.51558
20100616,-0.511369,0.958333,6.31976
20100617,-5.92771,0.791667,12.2696
20100618,-5.59977,1,12.1651
20100619,-5.49061,1,12.0023
20100620,-7.09301,0.916667,13.1993
20100621,-6.54102,0.833333,12.6471
20100622,-2.00872,1,8.51695
20100623,-0.985481,1,7.71391
20100624,-5.54141,1,11.8666
20100625,1.97533,0.958333,4.21695
20100626,-2.24498,0.958333,8.79083
20100627,1.79638,1,4.5345
20100628,-3.81544,0.958333,10.0149
20100629,-6.62715,0.958333,12.3679
20100630,-6.22366,1,11.9272
20100701,-6.83469,0.958333,12.7291
20100702,-4.92838,0.875,11.1328
20100703,-3.5747,1,10.0233
20100704,-6.10761,1,12.9301
20100705,1.19145,1,5.5199
20100706,-5.23213,1,12.1517
20100707,-4.64266,0.916667,11.3338
20100708,-2.40638,1,9.58884
20100709,-2.73647,0.833333,10.0309
20100710,-5.69964,0.875,13.1592
20100711,-5.60695,0.916667,13.2809
20100712,-5.29334,0.958333,13.174
20100713,-5.78548,0.791667,13.437
20100714,-4.10642,0.916667,11.6917
20100715,-2.97939,1,9.92161
20100716,-7.19275,1,13.4793
20100717,-6.47224,1,12.1297
20100718,1.11611,1,3.77806
20100719,-5.06362,0.916667,9.52957
20100720,-5.22983,1,9.97903
20100721,-5.91804,1,10.6314
20100722,-1.35926,1,5.69864
20100723,-2.74815,1,7.69928
20100724,-0.820408,1,5.77844
20100725,-5.80126,1,11.3024
20100726,-4.82126,1,10.6237
20100727,-5.17739,0.916667,11.4968
20100728,-2.96316,1,9.3462
20100729,-5.45257,0.958333,11.9389
20100730,-5.42567,1,11.5995
20100731,0.958666,0.958333,4.70825
20100801,-3.74111,1,9.18421
20100802,1.23827,0.958333,4.27398
20100803,-3.34021,0.958333,8.7281
20100804,-5.5988,1,11.0919
20100805,-4.65519,0.958333,9.32475
20100806,-4.64566,0.625,8.25911
20100807,-4.13592,0.666667,8.0336
20100808,-4.26953,1,9.20057
20100809,-1.80343,0.875,6.9994
20100810,-3.37519,0.958333,9.30723
20100811,-0.168008,0.791667,6.23888
20100812,-2.98472,0.916667,9.35539
20100813,-2.60808,1,9.35706
20100814,-0.890225,0.958333,8.04051
20100815,-3.48398,1,10.2422
20100816,-5.11384,1,10.7796
20100817,-4.4078,1,10.2061
20100818,-5.23473,1,11.6998
20100819,-3.74114,0.875,10.4383
20100820,-0.883391,0.958333,7.47411
20100821,0.690922,0.958333,6.1259
20100822,-1.5582,1,8.03928
20100823,0.859983,1,5.29662
20100824,-2.81214,1,8.55592
20100825,-3.95495,0.958333,9.03836
20100826,-4.27436,0.958333,8.88167
20100827,-3.35519,0.958333,7.69361
20100828,-3.71862,1,8.16912
20100829,-3.4375,1,8.04967
20100830,-3.96013,0.958333,9.00167
20100831,-3.67111,1,8.69736
20100901,-1.05111,0.916667,6.03407
20100902,-1.73315,0.958333,6.50973
20100903,0.0340693,1,4.57305
20100904,-2.62512,1,6.9467
20100905,-4.36583,1,8.99642
20100906,-2.98376,0.916667,7.80317
20100907,-1.05286,1,5.89539
20100908,-2.44766,1,6.95628
20100909,-2.9487,1,7.42244
20100910,-2.74816,1,7.47314
20100911,0.95155,1,3.28268
20100912,-3.21732,1,7.50908
20100913,-3.02652,1,7.08255
20100914,-3.68562,1,7.53493
20100915,-2.44645,0.958333,6.42557
20100916,2.68534,0.875,1.01651
20100917,-2.38284,1,6.51773
20100918,-1.54928,1,5.55656
20100919,-2.3079,1,6.62654
20100920,-1.37849,1,5.71747
20100921,0.0108993,1,4.99125
20100922,-1.23487,1,5.9692
20100923,3.38334,0.916667,1.28789
20100924,1.02826,1,3.99076
20100925,1.36665,0.958333,3.02864
20100926,-1.61712,1,5.93959
20100927,0.189882,1,4.09312
20100928,-0.898638,1,5.25555
20100929,0.0173605,1,4.3582
20100930,-0.653264,1,4.92794
20101001,-0.142598,1,4.21927
20101002,0.722273,1,3.07463
20101003,0.139034,0.958333,3.55409
20101004,0.585341,0.916667,3.26067
20101005,0.540924,0.958333,3.21153
20101006,1.40687,1,2.22607
20101007,1.29718,1,2.11385
20101008,1.72586,1,1.49352
20101009,1.54481,0.833333,1.19787
20101010,1.85945,0.916667,0.974822
20101011,1.56725,1,1.10888
20101012,1.44623,0.708333,1.23166
20101013,1.74292,1,1.10356
20101014,1.51936,1,1.28745
20101015,1.17107,1,1.63432
20101016,1.21418,1,1.64418
20101017,1.47906,1,1.16924
20101018,1.26542,1,1.13716
20101019,1.28474,1,1.17191
20101020,1.43818,1,1.10702
20101021,1.41584,0.708333,0.855252
